ph,ec_mS_cm,moisture_pct,temperature_C,health_class
7.003641255715611,0.2217950933796328,58.431786732822324,18.031973009471383,0
6.5574608588306225,0.06398403655388432,55.032315587225455,24.720092359829287,0
6.133540648962135,1.1078922302789111,7.57582464246249,42.83344537842033,2
6.582484556178132,0.4389304978597911,54.591868822276965,16.897888709035076,0
4.992741787270609,0.20052239849766323,59.51573458659063,36.69695813923127,1
4.844106624928892,0.06611673434956067,61.106187941613314,31.72865064203809,1
6.85560958038492,0.38269200682735005,46.15060343959643,27.126233036862715,0
8.342377775873759,1.9534301998566348,57.9924725416268,22.965693128082076,3
8.117968819110349,2.3638951159418533,53.4230939697269,27.483148502266335,3
4.3816315250231375,0.4951063227345063,50.93320057041832,25.508383860288653,1
6.361388715057716,0.3614655657699535,55.96370921446781,22.491866127296827,0
4.66624019854091,0.2567129291352767,49.506182871938854,33.61803612192649,1
4.143178325014261,0.3485681303626881,29.74062099582368,15.583155090372363,1
8.947966357432646,3.828917496034819,32.58889317600636,28.58878561832518,3
7.147678755962747,3.1577787034911906,57.499915940545776,20.35275437160295,3
5.747138026621568,0.8581269999388357,13.361546980141604,40.60303468394556,2
5.89776518467291,0.4456691543816643,8.47222296392987,42.30068384866156,2
7.441874783860195,0.8923854801221799,3.777046688986141,27.471443258225566,2
6.438347021226326,0.6812025594755737,59.34620071131727,16.12245284949385,0
5.774064073043912,0.19498952424529728,5.932474103067915,45.23492797308542,2
4.532473611009256,0.3163207169248539,40.62842415563335,14.911999789219047,1
5.966127491857713,0.5490677031433743,8.446267344220994,25.312637179563925,2
6.675377444372761,0.3514853960169662,54.501189784651125,14.429299082116223,0
6.662113421930465,0.7935368806030526,52.231344004247916,28.84014393629021,0
4.952929976123443,0.21806544845838044,59.39375940957707,18.982127973100212,1
6.568990779327001,0.31670097648804546,41.067766870027995,18.349321135090033,0
6.631049728104724,0.599741962056992,58.87814753318872,25.56502151542372,0
7.243834045925595,0.2772363446242562,18.00984466817441,40.68306812903162,2
4.403686389775289,0.42631674934350916,47.457961407913466,13.680480736532935,1
6.366857646730186,0.11588231668914131,55.73508909948853,28.288660663894834,0
5.292499725036422,0.4286880736906271,49.47368374164328,27.870383710305028,1
6.695167647961032,0.2773968928119062,59.83690596746123,24.49987096368092,0
5.98451107938839,0.3416202583224746,42.871414482479125,15.88025276149376,0
5.975451413906236,0.6539170530135691,53.495409295575776,27.38644036600854,0
6.825290907337073,0.4608429686447541,18.49269643219498,34.12556130487369,2
6.491491871165385,0.5028169308811496,47.88658205493717,19.941606945744397,0
5.592623354673816,0.04229519187815181,6.491941750710486,31.286382291957537,2
6.073615430996082,0.2017493467095876,62.575390582250165,19.424036615761317,0
4.735339720036345,0.49826293718497905,40.77821237191186,13.298404472431237,1
7.118309736541198,0.7274555004221537,41.9157207766098,17.164430557196713,0
5.333108874546596,0.30161989968560665,71.31124263048149,19.15517812301523,1
8.834024068411438,2.072739590599355,80.48604502602872,24.38861950239527,3
7.239509608169419,0.583791876028004,8.99606597118414,28.886943932449192,2
7.119550650502104,3.451588430944848,53.982939059440355,19.435506503015898,3
5.223364245204072,0.2593042556049241,27.10476440158848,18.8844976682233,1
6.449917746274417,0.5389357660422069,44.577705824258175,20.825218642997932,0
8.613411294558622,2.945191823658125,71.0423786120577,20.21293568597771,3
4.507698913993096,0.3565671883463799,42.58465995938256,20.850723256159608,1
6.210352591011331,0.6029744059318303,57.46130890868711,27.324118861417634,0
8.171096817531017,4.35331071169547,64.16336175709708,32.39731850555512,3
8.109015861997452,2.469748340463877,47.42963215863286,31.4280743416463,3
6.663372502632263,0.6442048041354635,61.13116700336641,27.550566473348667,0
7.104935373643088,0.14544023709411866,2.0,45.86840932366172,2
5.286872177300865,0.37267575963626903,71.67851034247424,27.2968437939294,1
6.847207971991853,0.1640544779668695,9.924163599145757,28.363970639853168,2
4.4243625132731825,0.4230611517335237,47.09497797778721,29.36113221000151,1
7.214633946267844,0.14305662483438564,5.2763710675330175,44.377315202701865,2
4.837304054314593,0.2206602451055212,69.06179329238076,16.713379700097008,1
5.109144268436572,0.5269799494985546,66.7614095763017,34.906997467164906,1
8.55581756014382,4.087427695887976,56.100042298187155,30.131906665875356,3
4.176953907959304,0.3227329783028284,47.48104064454251,27.061589759050374,1
4.653031977225555,0.26009473070307687,37.090090982888015,19.95916652404032,1
4.978093848878951,0.11016451708136317,31.884474884258267,14.19547261371844,1
8.050954333012616,2.752574993179628,64.09883325299722,29.143560655592776,3
5.697002007256032,0.23603153716342076,9.394737119215563,22.437683366981904,2
4.6168587263324845,0.44602349696769017,32.39997747035229,13.798676906738734,1
5.439897839687482,0.3385000905321919,69.33661724725316,33.32056667306922,1
6.9061305098978,0.48782656558429544,51.84998744459205,16.567188488569453,0
6.1994321601553795,0.5308261818735582,40.988101865921266,16.713009132596405,0
6.575149862817026,1.1170029748098182,9.730575758393085,34.06178259496856,2
6.344449425880938,0.2179938057842199,51.55950497556945,24.84349225311643,0
5.866063942164679,0.25068105262807894,52.87813438642203,22.76695446851363,0
7.100637763476286,0.7447560592236591,53.62045363223273,16.600186678376584,0
4.686807651224933,0.1832230764485564,42.4982759026906,24.65579928796562,1
4.063887587086572,0.18900312808566308,53.92864912900459,23.994431924826817,1
6.190104181292574,0.6748695814201519,37.99744891256186,25.92538639703389,0
7.163384315022854,0.01,14.5007916543369,30.638121895644986,2
8.90607092846266,4.176182609395297,66.7650009891257,29.157139749207868,3
6.831435454800456,0.21054642609475238,49.09111002656481,24.637437995293972,0
7.317506011573068,0.35266845092263455,43.00219033997354,14.934986181807444,0
5.094432437968318,0.26029161532849693,69.16008165387926,18.91905997993012,1
5.843764478901819,0.5901914227137357,45.42597467194347,23.883135857791935,0
6.694552747514567,0.292491104043463,45.19068805710842,23.700046863811185,0
6.71417718200484,1.1117568821009565,18.9271501229969,37.19592200853537,2
7.233106976948077,0.8032220346348896,13.331515557644337,27.118703962322204,2
4.950489668557619,0.3553079409356756,43.9480643400778,15.52720703817938,1
6.61467839983586,0.3249051318022387,56.3607448111853,27.954435272590107,0
7.828431554082618,2.146389082963562,35.73078443115536,25.616185346916296,3
6.858330944106217,0.5086262127773465,54.551223103526915,20.3447144784514,0
5.981390625220819,0.22578199974296506,42.142281052731946,22.230666577205238,0
6.5737137150818965,0.3134010448038919,35.16530195728583,26.453669618320973,0
5.379643228729762,0.3118975783467192,67.93533331595403,24.36582043595536,1
7.8932456091213385,2.335364909343396,49.364300336003915,33.27434612089698,3
4.082042401372123,0.39101241287461913,26.945645457751432,35.61847495504621,1
6.470312344196963,0.06785393627450889,38.71580738550989,21.086773837410636,0
6.10981786435635,0.48600010635484997,54.972022185600494,25.1434509021961,0
4.657222203283769,0.482886779740356,51.939874630474755,20.354630248021017,1
4.208481063941036,0.2956284797731014,51.179264141777686,19.661504917882016,1
6.593792319080123,0.44080949466226765,37.94385760120978,16.319779585847588,0
6.244961476875921,0.35987886249683887,48.89161708938897,24.501743755377632,0
5.44355287033112,0.39687691840439876,43.4417964988859,21.822703342811607,1
8.74603687034151,4.251323137847585,75.24453632179144,33.75152367945564,3
8.564987217496496,1.9737475239240996,70.33449978884943,18.346049948979093,3
6.675282542120197,0.44828619480688814,36.17594765389714,17.37550882307579,0
7.070655705221926,0.8326108175015561,58.01637461232205,24.901162339943046,0
6.4786641485788765,1.0907272904091487,9.764293719232057,37.3210672516983,2
6.066905532330305,0.35228633289976985,55.69070609353945,18.594945021764122,0
8.300071694554063,3.3629587569012327,69.04363367998153,17.255134809857598,3
6.30557842653865,0.647585452269546,40.2591091950249,16.17716424755757,0
6.7339125862965785,1.1767238173098042,16.28059258571343,37.58447171542997,2
6.773576253944575,0.6806210551837187,12.574903536879894,30.932069544140262,2
7.375593293972817,4.502123949692176,74.20473058519735,19.29705706144929,3
6.749762043963998,0.7189526791089922,67.63500236322416,23.776806223567537,0
5.486679457736404,0.3575745633583839,66.527213721957,24.482299996497876,1
4.520161905172938,0.11905146568772662,50.693024968190706,24.08429921654944,1
6.726909821666913,0.15970063439357898,21.48726044484275,43.63709301551144,2
6.2438007667339885,0.1447751381420778,58.48166267778885,18.530860865799145,0
5.4849191784726665,0.09173394437541883,46.52676899961254,13.5774365653498,1
5.866776896194926,0.7142122963559769,10.66104145356993,35.891458379185124,2
6.107217571702263,0.24036053146176678,53.17830963847871,28.85463019289055,0
4.128875171663503,0.2713494139378176,23.741741309128056,14.040524496520595,1
5.609862865140638,0.6711123034596728,8.351923382804173,41.980502183206596,2
6.726723020405782,0.26223704791937763,40.99592490243114,26.685094095959073,0
5.173428299631606,0.2233089702150151,62.107017320275425,29.971828329298745,1
6.891404847691872,2.546774662065555,45.39075769199456,16.51725991528354,3
5.234686729664855,0.12155516510665729,23.68866947790255,35.32579057656679,1
7.146556985624762,0.5903996108233492,7.191826061884553,36.98935186245678,2
4.172743310847982,0.10937018311069521,58.41935491125528,12.633541053300203,1
6.292778314481891,0.5613219548870186,56.285151213923825,19.467111646410736,0
5.346613820591324,0.08799928924174025,43.7596844742922,14.829295654848034,1
6.444528328197426,0.47598978252389623,54.568718084330534,24.977310252579905,0
6.314500278624407,0.9447771745401597,5.743542822949869,34.47324514356112,2
4.711732321731141,0.2364441802878992,67.69515035700768,19.321206358987357,1
6.274739302750641,0.2840600808026046,56.37400210885592,20.757579400978415,0
6.071183305651628,0.3808489537834636,58.52696828258812,18.00767844551318,0
7.410994676980394,2.213569774257209,68.81170074925045,32.55063394455168,3
5.2469197917393995,0.16626449342073304,33.603240982746705,17.83807310917944,1
6.521120387875048,0.6340750967424762,39.86444440549691,24.334575207881855,0
7.56312073042917,4.4405690000018545,32.835155076919506,17.933574379844515,3
6.2087103002043635,0.39300023127647576,50.79528333832314,22.04062515858562,0
6.6085248358588915,0.66521443051874,8.677356261947976,26.789064764210025,2
4.847675030098487,0.3956469393195839,58.49523620705048,21.862830630990572,1
6.934757844332154,0.12712020004225213,3.0218686430664565,27.00371817754316,2
5.918336903079496,0.18382590196927606,64.78885273659243,31.318453825556354,0
5.998261115573415,0.6848635035085191,45.57653061945107,20.946057537288734,0
6.142419187399734,0.1209150667641539,45.47579658680845,22.243773088011615,0
4.027283615036759,0.5727549038606556,69.78744555446468,31.886685469085272,1
6.228878777411056,0.7859083260107868,11.219438231555554,39.84346442867444,2
7.221984810971961,4.289631816570264,46.43189486488423,27.97431193260803,3
6.499734453477521,0.6750130323383383,51.453572596412336,23.02987057204625,0
5.879306940267355,0.8145203958544437,14.757646966434256,39.14852454596797,2
7.7591786631696085,4.236671153738862,34.75878744066038,16.509323814253474,3
8.816911863618328,1.5469819000491707,55.30314954859373,21.082316486642565,3
6.648604441037648,0.4209958283096681,54.314103211326966,17.116235518885457,0
6.782207562801787,0.5189503861762254,56.47625676862389,15.66594642676236,0
7.209946034463082,0.29499841140350774,13.515838961522032,24.175928581493114,2
6.8606350845070825,0.7422785111152609,51.11187160178021,19.248123510564504,0
8.341037505852263,3.375944926962597,35.189094083723376,34.46279853829951,3
6.973049732648281,0.9113983030264251,15.850420776887468,36.92485268919776,2
7.015164275611931,0.7886248172009974,57.79358536138393,21.966026535327558,0
7.00477819585631,0.5931255243059572,12.739120522865136,36.56718915099815,2
5.687123963499676,0.6887467071152056,3.6788357769831075,24.08738581485775,2
6.180378731799668,0.23327574642806218,37.88678156657642,19.75181164542074,0
6.76673570909662,0.5760423832491186,38.13296455281321,28.706774531076356,0
8.225132266111528,2.035856362152192,41.01669625690352,35.47779331480433,3
6.449650828557458,0.8760396552678827,38.022096371889425,27.309614518973508,0
6.122892465365577,0.4493759466178383,59.57860155358344,29.123929308383527,0
4.769090283667914,0.01,58.7254480140499,34.21372823379485,1
6.372012226680479,0.24878477323800852,6.51741110991893,31.40166490781408,2
5.804586970438383,0.3641680210853373,12.150675994687198,35.886897642230146,2
5.896957258406215,0.8587468661109849,7.460799795250728,32.29407895527352,2
6.442260267750681,0.15879672795451016,59.43665695635324,28.486939192324844,0
6.321529260679971,0.3003830115024384,55.3654742106886,30.227279892869955,0
6.762650071630644,0.7994448860897588,37.99052860677363,25.794005041170564,0
8.344278470468021,4.184831519541276,33.89119762218935,26.428403874358217,3
7.3225988743618355,3.38433688244123,67.09847478017882,20.44847463589815,3
6.985020760891615,0.11755750040396329,35.48563159007888,19.519558359079387,0
6.444364058363621,0.42299411337429904,54.427526141553315,21.221553103666043,0
6.1864180831765,0.6483937201109646,51.292040367456124,27.007040546659326,0
8.171685723411974,2.1383176770365013,42.2842612874992,33.35242525279431,3
5.59953872678612,0.9159141518350443,16.979223838162213,28.077798926377078,2
3.878685293413786,0.25962840826392575,58.6986979987016,19.354143319033042,1
9.015587141904758,2.621617702489091,41.36360292356307,32.25627457924208,3
5.283210201325574,0.16928946886715762,62.20184852442693,19.314160152422783,1
6.3141117002342835,1.1126795388950885,11.710314480275544,40.56111050948932,2
4.333921292240413,0.264666919200098,54.22851546779972,23.19996801151389,1
6.737927610962194,0.2521211050823275,48.29127674102714,16.76443853220237,0
4.748238590737149,0.27362301394499217,66.356346288514,20.40692973805862,1
7.683419874097407,1.1103981081881547,7.597295829340399,41.693176022343955,2
4.342174760194311,0.1530061711852958,43.66146134598011,30.275370597549124,1
4.66375243979898,0.21407056918651238,72.09331279229168,22.399965287101228,1
4.564762644036498,0.3927791045561357,56.60271418315773,19.75693156176198,1
6.377973689549198,0.543038633920218,40.78581685120541,16.692133748102204,0
6.537341433511904,0.6331749897474551,20.362168288132487,35.09203680632508,2
5.918071990465549,1.1545656473051094,17.202557753428668,22.672068732797836,2
8.74452101137183,3.6629199608628378,65.26898629629432,23.693281559312688,3
5.947106020948447,0.7682754023007436,19.456769469260262,25.89755073067653,2
6.9145496856281605,0.4619288629330659,40.575822260521996,29.6481027801204,0
7.17569959453876,1.077965880171183,9.337631217547143,37.75604642734638,2
6.32140807006087,0.2896825781141069,43.02613070311274,26.084676334895192,0
6.646784376038718,0.4241803053284514,37.38543963819605,19.16763301234703,0
4.377396953657812,0.35342622831537995,67.77204200821373,21.594461348599175,1
6.299997129417646,0.4092882143059551,41.626976149105275,26.169400449657978,0
8.858567822549277,3.131740378766353,37.238795878105755,28.992266894542862,3
6.257338299806402,0.6073316253844697,46.007759381500065,24.764584647176655,0
6.949678090476177,0.6743289840642733,4.786582543374652,29.381048049718533,2
5.40310833873091,0.30611238426780274,50.53527938770011,31.630110714892528,1
6.712587202286369,0.8240054675158487,58.01462549246572,27.12377840193775,0
6.029561548279656,0.6603353058477758,39.412105786890606,18.608472614845482,0
6.9415949800551955,0.1741903496322371,16.034461798508502,44.29486008241942,2
6.8367595365886356,0.3452435283435875,50.48130751528236,20.50816558221617,0
6.678358756803698,0.3600423559636948,54.17379823408944,22.027468243089977,0
7.479188637763314,1.846270046804188,69.0857632302222,16.967906771691172,3
6.556656395252894,0.2674872340112854,53.94779207784264,19.639865973754144,0
6.4292252312431115,0.671875939276051,42.052588991311936,14.795252477159147,0
5.592700800768069,0.10063218370008276,65.43555505241089,33.72631440667885,1
7.16026300386683,3.2029541634497765,53.376548411731044,16.985406288396028,3
6.848079692388409,0.8100064941532833,14.591880322031049,31.2535612620429,2
6.853014058540903,0.8026521950152965,65.11841310473737,20.266467660743455,0
7.377396854824315,3.085741367409347,46.893106547677235,26.054439118466593,3
4.847524489614802,0.4949634965547318,66.94990960194649,22.39891279313994,1
6.7730474227286255,0.4145488710205212,61.22180126601569,25.8039312270816,0
5.71607519636135,1.1308795725311358,10.560533534147961,27.148401663920986,2
6.69010186018439,0.1563520984685135,48.106157764913206,17.404900248068586,0
7.385536171631698,2.4485587454882927,58.44545960606166,21.310283834487937,3
6.621962854093316,1.212266806769721,13.750575362694967,30.47503866138595,2
5.338960645412413,0.2912905795666414,71.09031421910751,33.096190103041494,1
5.960038875798154,0.28617520717653944,35.76757655813689,22.699702008454135,0
6.60157982311845,0.14360259148569138,61.596114763199274,28.50729687826591,0
5.7007013466432435,1.0632042746178851,6.190266529975375,39.36914559998939,2
7.011467574055721,0.7900034502349662,10.936519029679783,39.16551788826455,2
6.5352915684786,0.6968660781094506,40.88982336577878,24.939609446482496,0
6.575364346876148,0.24917769159861738,62.39815684224338,21.293445592193567,0
8.351389731024494,1.7632738498389078,47.68106230764663,21.54307023229231,3
8.508867995936365,3.6441105691488445,77.67058571141281,28.00488328926797,3
6.270911646014211,1.1256925202791477,8.666879916087781,32.496168502568416,2
3.9895309547365705,0.2621051609343869,66.45087632949827,33.10569871992746,1
6.12429538873205,0.18463907280385522,44.459451397733325,22.231238456677453,0
6.2027637880697135,0.598680143085597,64.32458694650138,18.388824064806272,0
4.301094471334709,0.4150632799071557,67.41348873888037,19.064192854316573,1
6.104451066771787,0.15557810905390418,55.45147030110393,19.03745965276936,0
6.571658102895627,0.8750008161900183,55.64381737265244,24.39905362781642,0
6.475912075315127,0.2532726933328163,63.718028407546655,17.988827440161316,0
7.939992246699716,3.7044609485666307,79.12900515761145,21.33769937069136,3
6.37068762456785,0.713560810454495,54.456701780105135,26.415548622841108,0
4.222239815839862,0.3645854068439521,24.327824058402975,13.847386374885636,1
6.388636318947994,0.5111002664370451,36.58542047423387,25.459107751136525,0
6.3220982149433596,0.1836485440145436,8.252567541082342,41.75955501381599,2
7.819164631194977,3.711632053842278,55.889738307914534,30.105487352110863,3
6.424159545780793,0.4468341863268681,64.94853935688539,27.418088572926166,0
8.386380159702814,2.2507887238263313,40.871086191700655,29.789599990868894,3
6.505960803710352,0.6942964363094812,7.1834713008927835,29.46075356244687,2
5.668426986019426,0.530662110122635,11.571935724089272,27.371129080033835,2
6.3414051462147505,0.14191901556726277,34.30341086376432,17.005642142398262,0
8.75584966512978,2.6825920338728064,53.81101247493908,33.31272335128953,3
8.284520985105589,1.8902613491931952,77.55715106795385,22.403196137293506,3
7.1445865490556555,1.028196914125861,7.776187015495789,25.460107834705006,2
7.029511853920499,0.4899485343046743,11.807128679073411,44.993260592578764,2
4.065852426196336,0.5792261452509468,35.94446908746548,12.293462925151953,1
6.1525849888065745,0.3083134364582653,52.716106030696956,27.275914080943835,0
6.341529714046164,0.7282462206595173,17.706526802085595,32.999316310602474,2
5.9740414620456015,0.32495659773647745,15.76687752110289,37.47881483697894,2
4.884430567009365,0.49826476531279495,28.410324912921975,25.352340548600203,1
6.796374930552716,0.7244260160963677,56.22594660151273,22.706852129637674,0
6.683220084749427,0.3488990262208042,16.31516739374612,36.124463385564574,2
6.825410549033399,0.7084763551290403,36.70283639587905,23.98211573734363,0
7.086455709221045,0.575179167214842,19.589225759818085,28.823481165323475,2
8.625020085834512,3.308036535982607,45.88862558871688,29.419276922443256,3
6.635365954098087,0.4292367793457144,14.527473835326678,37.42069202045509,2
6.385688795494625,0.6366036268136462,44.55368582550204,22.27604909567624,0
5.380750799702924,0.31615652453208787,39.58809837787246,15.714597140551392,1
5.905186489536604,0.7161575988140035,52.38169462662966,19.08892569688317,0
4.831556404761556,0.4584949970836413,29.576079891506495,16.320108651093236,1
4.199969338061804,0.4497783080083137,50.14558965212141,25.262640603688148,1
7.7311640469661365,3.6518557930950197,64.85318348120492,35.17902726348175,3
6.861818600285441,0.7604405366032674,60.96061541175574,21.530331156536665,0
